Gene stable ID	Gene name	GO term accession
ENSMUSG00000063488	Zkscan7	GO:0000981
ENSMUSG00000063488	Zkscan7	GO:0000981
ENSMUSG00000057895	Zfp105	GO:0000981
ENSMUSG00000057895	Zfp105	GO:0003700
ENSMUSG00000057895	Zfp105	GO:0003700
ENSMUSG00000057895	Zfp105	GO:0000981
ENSMUSG00000057895	Zfp105	GO:0003700
ENSMUSG00000053985	Zfp14	GO:0000981
ENSMUSG00000053985	Zfp14	GO:0000981
ENSMUSG00000053985	Zfp14	GO:0000981
ENSMUSG00000059552	Trp53	GO:0003700
ENSMUSG00000059552	Trp53	GO:0003700
ENSMUSG00000059552	Trp53	GO:0003700
ENSMUSG00000059552	Trp53	GO:0003700
ENSMUSG00000059552	Trp53	GO:0000981
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000059552	Trp53	GO:0003700
ENSMUSG00000059552	Trp53	GO:0003700
ENSMUSG00000059552	Trp53	GO:0000981
ENSMUSG00000059552	Trp53	GO:0001216
ENSMUSG00000059552	Trp53	GO:0000981
ENSMUSG00000059552	Trp53	GO:0001216
ENSMUSG00000059552	Trp53	GO:0001227
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000011349	Dmrtc2	GO:0000981
ENSMUSG00000003032	Klf4	GO:0000981
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0003700
ENSMUSG00000003032	Klf4	GO:0003700
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0000981
ENSMUSG00000098022	Zfp82	GO:0000981
ENSMUSG00000098022	Zfp82	GO:0000981
ENSMUSG00000003051	Elf3	GO:0003700
ENSMUSG00000003051	Elf3	GO:0000981
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0003700
ENSMUSG00000003051	Elf3	GO:0003700
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0003700
ENSMUSG00000003051	Elf3	GO:0000981
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0003700
ENSMUSG00000003051	Elf3	GO:0003700
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000078768	Zfp566	GO:0001227
ENSMUSG00000078768	Zfp566	GO:0000981
ENSMUSG00000095139	Pou3f2	GO:0003700
ENSMUSG00000095139	Pou3f2	GO:0000981
ENSMUSG00000095139	Pou3f2	GO:0000981
ENSMUSG00000095139	Pou3f2	GO:0001228
ENSMUSG00000095139	Pou3f2	GO:0003700
ENSMUSG00000095139	Pou3f2	GO:0003700
ENSMUSG00000095139	Pou3f2	GO:0001228
ENSMUSG00000049421	Zfp260	GO:0000981
ENSMUSG00000049421	Zfp260	GO:0000981
ENSMUSG00000074220	Zfp382	GO:0003700
ENSMUSG00000074220	Zfp382	GO:0001227
ENSMUSG00000037029	Zfp146	GO:0001227
ENSMUSG00000037029	Zfp146	GO:0000981
ENSMUSG00000051910	Sox6	GO:0000981
ENSMUSG00000051910	Sox6	GO:0003700
ENSMUSG00000051910	Sox6	GO:0003700
ENSMUSG00000051910	Sox6	GO:0003700
ENSMUSG00000051910	Sox6	GO:0001227
ENSMUSG00000051910	Sox6	GO:0001217
ENSMUSG00000051910	Sox6	GO:0000981
ENSMUSG00000051910	Sox6	GO:0003700
ENSMUSG00000051910	Sox6	GO:0003700
ENSMUSG00000051910	Sox6	GO:0003700
ENSMUSG00000051910	Sox6	GO:0001227
ENSMUSG00000051910	Sox6	GO:0001217
ENSMUSG00000041287	Sox15	GO:0000981
ENSMUSG00000041287	Sox15	GO:0000981
ENSMUSG00000062175	Tgif2	GO:0000981
ENSMUSG00000100512	Ovol3	GO:0000981
ENSMUSG00000046792	Zfp787	GO:0000981
ENSMUSG00000075040	Zfp408	GO:0003700
ENSMUSG00000075040	Zfp408	GO:0003700
ENSMUSG00000075040	Zfp408	GO:0003700
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000044876	Zfp444	GO:0000981
ENSMUSG00000040270	Bach2	GO:0003700
ENSMUSG00000040270	Bach2	GO:0000981
ENSMUSG00000040270	Bach2	GO:0003700
ENSMUSG00000040270	Bach2	GO:0001227
ENSMUSG00000040270	Bach2	GO:0003700
ENSMUSG00000040270	Bach2	GO:0000981
ENSMUSG00000040270	Bach2	GO:0003700
ENSMUSG00000040270	Bach2	GO:0001227
ENSMUSG00000040270	Bach2	GO:0003700
ENSMUSG00000040270	Bach2	GO:0000981
ENSMUSG00000040270	Bach2	GO:0003700
ENSMUSG00000040270	Bach2	GO:0001227
ENSMUSG00000058028	Zscan5b	GO:0000981
ENSMUSG00000058028	Zscan5b	GO:0000981
ENSMUSG00000058028	Zscan5b	GO:0000981
ENSMUSG00000018750	Zbtb4	GO:0000981
ENSMUSG00000018750	Zbtb4	GO:0001227
ENSMUSG00000018750	Zbtb4	GO:0000981
ENSMUSG00000018750	Zbtb4	GO:0001227
ENSMUSG00000018750	Zbtb4	GO:0001227
ENSMUSG00000010505	Myt1	GO:0000981
ENSMUSG00000010505	Myt1	GO:0001228
ENSMUSG00000010505	Myt1	GO:0000981
ENSMUSG00000010505	Myt1	GO:0001228
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0003700
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000020679	Hnf1b	GO:0000981
ENSMUSG00000054893	Zfp667	GO:0003700
ENSMUSG00000054893	Zfp667	GO:0003700
ENSMUSG00000054893	Zfp667	GO:0003700
ENSMUSG00000030443	Zfp583	GO:0000981
ENSMUSG00000030443	Zfp583	GO:0000981
ENSMUSG00000030443	Zfp583	GO:0000981
ENSMUSG00000109398	Gm3854	GO:0001227
ENSMUSG00000109398	Gm3854	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000055150	Zfp78	GO:0001227
ENSMUSG00000055150	Zfp78	GO:0000981
ENSMUSG00000038630	Zkscan16	GO:0000981
ENSMUSG00000062861	Zfp28	GO:0000981
ENSMUSG00000012520	Phox2b	GO:0000981
ENSMUSG00000012520	Phox2b	GO:0000981
ENSMUSG00000012520	Phox2b	GO:0001228
ENSMUSG00000012520	Phox2b	GO:0001228
ENSMUSG00000012520	Phox2b	GO:0001228
ENSMUSG00000003282	Plag1	GO:0000981
ENSMUSG00000003282	Plag1	GO:0001228
ENSMUSG00000003282	Plag1	GO:0001228
ENSMUSG00000060301	2610008E11Rik	GO:0001227
ENSMUSG00000060301	2610008E11Rik	GO:0000981
ENSMUSG00000060301	2610008E11Rik	GO:0001227
ENSMUSG00000060301	2610008E11Rik	GO:0000981
ENSMUSG00000060301	2610008E11Rik	GO:0001227
ENSMUSG00000060301	2610008E11Rik	GO:0000981
ENSMUSG00000015843	Rxrg	GO:0003700
ENSMUSG00000015843	Rxrg	GO:0004879
ENSMUSG00000015843	Rxrg	GO:0004879
ENSMUSG00000015843	Rxrg	GO:0003700
ENSMUSG00000015843	Rxrg	GO:0004879
ENSMUSG00000015843	Rxrg	GO:0004879
ENSMUSG00000015843	Rxrg	GO:0003700
ENSMUSG00000015843	Rxrg	GO:0004879
ENSMUSG00000015843	Rxrg	GO:0004879
ENSMUSG00000015843	Rxrg	GO:0003700
ENSMUSG00000002266	Zim1	GO:0000981
ENSMUSG00000002266	Zim1	GO:0000981
ENSMUSG00000002266	Zim1	GO:0000981
ENSMUSG00000043059	Zfp513	GO:0000981
ENSMUSG00000043059	Zfp513	GO:0000981
ENSMUSG00000026686	Lmx1a	GO:0000981
ENSMUSG00000026686	Lmx1a	GO:0000981
ENSMUSG00000026686	Lmx1a	GO:0001228
ENSMUSG00000026686	Lmx1a	GO:0000981
ENSMUSG00000026686	Lmx1a	GO:0000981
ENSMUSG00000026686	Lmx1a	GO:0001228
ENSMUSG00000042589	Cux2	GO:0000981
ENSMUSG00000042589	Cux2	GO:0000981
ENSMUSG00000042589	Cux2	GO:0001227
ENSMUSG00000042589	Cux2	GO:0000981
ENSMUSG00000042589	Cux2	GO:0000981
ENSMUSG00000042589	Cux2	GO:0001227
ENSMUSG00000042589	Cux2	GO:0000981
ENSMUSG00000042589	Cux2	GO:0000981
ENSMUSG00000042589	Cux2	GO:0001227
ENSMUSG00000002265	Peg3	GO:0001227
ENSMUSG00000002265	Peg3	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0003700
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0003700
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0003700
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0003700
ENSMUSG00000052534	Pbx1	GO:0003700
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0000981
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000027104	Atf2	GO:0000981
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0003700
ENSMUSG00000018698	Lhx1	GO:0000981
ENSMUSG00000018698	Lhx1	GO:0000981
ENSMUSG00000018698	Lhx1	GO:0003700
ENSMUSG00000018698	Lhx1	GO:0003700
ENSMUSG00000018698	Lhx1	GO:0003700
ENSMUSG00000018698	Lhx1	GO:0000981
ENSMUSG00000059824	Dbp	GO:0003700
ENSMUSG00000059824	Dbp	GO:0000981
ENSMUSG00000059824	Dbp	GO:0001228
ENSMUSG00000059824	Dbp	GO:0001228
ENSMUSG00000059824	Dbp	GO:0003700
ENSMUSG00000059824	Dbp	GO:0003700
ENSMUSG00000034538	Zfp418	GO:0000981
ENSMUSG00000066838	Zfp772	GO:0000981
ENSMUSG00000029135	Fosl2	GO:0003700
ENSMUSG00000029135	Fosl2	GO:0000981
ENSMUSG00000029135	Fosl2	GO:0001228
ENSMUSG00000029135	Fosl2	GO:0003700
ENSMUSG00000029135	Fosl2	GO:0001228
ENSMUSG00000039967	Zfp292	GO:0000981
ENSMUSG00000039967	Zfp292	GO:0001228
ENSMUSG00000039967	Zfp292	GO:0000981
ENSMUSG00000039967	Zfp292	GO:0001228
ENSMUSG00000039967	Zfp292	GO:0001228
ENSMUSG00000001815	Evx2	GO:0000981
ENSMUSG00000001815	Evx2	GO:0000981
ENSMUSG00000001815	Evx2	GO:0000981
ENSMUSG00000001819	Hoxd13	GO:0000981
ENSMUSG00000001819	Hoxd13	GO:0000981
ENSMUSG00000001819	Hoxd13	GO:0001228
ENSMUSG00000001819	Hoxd13	GO:0003700
ENSMUSG00000001819	Hoxd13	GO:0001228
ENSMUSG00000001819	Hoxd13	GO:0001228
ENSMUSG00000001823	Hoxd12	GO:0000981
ENSMUSG00000042499	Hoxd11	GO:0000981
ENSMUSG00000050368	Hoxd10	GO:0000981
ENSMUSG00000050368	Hoxd10	GO:0000981
ENSMUSG00000050368	Hoxd10	GO:0003700
ENSMUSG00000050368	Hoxd10	GO:0001228
ENSMUSG00000043342	Hoxd9	GO:0000981
ENSMUSG00000043342	Hoxd9	GO:0003700
ENSMUSG00000043342	Hoxd9	GO:0003700
ENSMUSG00000043342	Hoxd9	GO:0001227
ENSMUSG00000043342	Hoxd9	GO:0001227
ENSMUSG00000027102	Hoxd8	GO:0003700
ENSMUSG00000027102	Hoxd8	GO:0000981
ENSMUSG00000027102	Hoxd8	GO:0003700
ENSMUSG00000027102	Hoxd8	GO:0000981
ENSMUSG00000027102	Hoxd8	GO:0000981
ENSMUSG00000027102	Hoxd8	GO:0001228
ENSMUSG00000027102	Hoxd8	GO:0001228
ENSMUSG00000027102	Hoxd8	GO:0003700
ENSMUSG00000027102	Hoxd8	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0003700
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0001228
ENSMUSG00000079277	Hoxd3	GO:0003700
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0001228
ENSMUSG00000079277	Hoxd3	GO:0003700
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000079277	Hoxd3	GO:0001228
ENSMUSG00000079277	Hoxd3	GO:0000981
ENSMUSG00000101174	Hoxd4	GO:0003700
ENSMUSG00000101174	Hoxd4	GO:0000981
ENSMUSG00000101174	Hoxd4	GO:0000981
ENSMUSG00000101174	Hoxd4	GO:0001228
ENSMUSG00000101174	Hoxd4	GO:0003700
ENSMUSG00000101174	Hoxd4	GO:0000981
ENSMUSG00000101174	Hoxd4	GO:0000981
ENSMUSG00000101174	Hoxd4	GO:0001228
ENSMUSG00000100642	Gm28230	GO:0003700
ENSMUSG00000100642	Gm28230	GO:0000981
ENSMUSG00000042448	Hoxd1	GO:0000981
ENSMUSG00000042448	Hoxd1	GO:0000981
ENSMUSG00000005373	Mlxipl	GO:0000981
ENSMUSG00000005373	Mlxipl	GO:0003700
ENSMUSG00000005373	Mlxipl	GO:0001227
ENSMUSG00000005373	Mlxipl	GO:0000981
ENSMUSG00000005373	Mlxipl	GO:0003700
ENSMUSG00000005373	Mlxipl	GO:0001227
ENSMUSG00000005373	Mlxipl	GO:0000981
ENSMUSG00000005373	Mlxipl	GO:0003700
ENSMUSG00000005373	Mlxipl	GO:0001227
ENSMUSG00000005373	Mlxipl	GO:0000981
ENSMUSG00000005373	Mlxipl	GO:0003700
ENSMUSG00000005373	Mlxipl	GO:0001227
ENSMUSG00000028423	Nfx1	GO:0003700
ENSMUSG00000028423	Nfx1	GO:0000981
ENSMUSG00000028423	Nfx1	GO:0001227
ENSMUSG00000028423	Nfx1	GO:0001227
ENSMUSG00000028423	Nfx1	GO:0003700
ENSMUSG00000028423	Nfx1	GO:0000981
ENSMUSG00000028423	Nfx1	GO:0001227
ENSMUSG00000028423	Nfx1	GO:0003700
ENSMUSG00000028423	Nfx1	GO:0000981
ENSMUSG00000028423	Nfx1	GO:0001227
ENSMUSG00000037335	Hand1	GO:0000981
ENSMUSG00000037335	Hand1	GO:0001227
ENSMUSG00000037335	Hand1	GO:0000981
ENSMUSG00000037335	Hand1	GO:0001228
ENSMUSG00000037335	Hand1	GO:0000981
ENSMUSG00000037335	Hand1	GO:0001227
ENSMUSG00000037335	Hand1	GO:0000981
ENSMUSG00000037335	Hand1	GO:0001227
ENSMUSG00000037335	Hand1	GO:0000981
ENSMUSG00000037335	Hand1	GO:0001228
ENSMUSG00000015839	Nfe2l2	GO:0003700
ENSMUSG00000015839	Nfe2l2	GO:0000981
ENSMUSG00000015839	Nfe2l2	GO:0003700
ENSMUSG00000015839	Nfe2l2	GO:0003700
ENSMUSG00000015839	Nfe2l2	GO:0001228
ENSMUSG00000026663	Atf6	GO:0003700
ENSMUSG00000026663	Atf6	GO:0000981
ENSMUSG00000026663	Atf6	GO:0001228
ENSMUSG00000026663	Atf6	GO:0003700
ENSMUSG00000026663	Atf6	GO:0001228
ENSMUSG00000037138	Aff3	GO:0003700
ENSMUSG00000037138	Aff3	GO:0003700
ENSMUSG00000037138	Aff3	GO:0003700
ENSMUSG00000039476	Prrx2	GO:0000981
ENSMUSG00000039476	Prrx2	GO:0000981
ENSMUSG00000029705	Cux1	GO:0000981
ENSMUSG00000029705	Cux1	GO:0000981
ENSMUSG00000029705	Cux1	GO:0000981
ENSMUSG00000029705	Cux1	GO:0000981
ENSMUSG00000029705	Cux1	GO:0000981
ENSMUSG00000020167	Tcf3	GO:0000981
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0001227
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0000981
ENSMUSG00000020167	Tcf3	GO:0001227
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0000981
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0003700
ENSMUSG00000020167	Tcf3	GO:0001227
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0000981
ENSMUSG00000108367	Erfl	GO:0003700
ENSMUSG00000108367	Erfl	GO:0000981
ENSMUSG00000020453	Patz1	GO:0001227
ENSMUSG00000020453	Patz1	GO:0001227
ENSMUSG00000020453	Patz1	GO:0001227
ENSMUSG00000020453	Patz1	GO:0001227
ENSMUSG00000020453	Patz1	GO:0001228
ENSMUSG00000020453	Patz1	GO:0001227
ENSMUSG00000020453	Patz1	GO:0001227
ENSMUSG00000045518	Onecut3	GO:0000981
ENSMUSG00000045518	Onecut3	GO:0003700
ENSMUSG00000045518	Onecut3	GO:0001228
ENSMUSG00000029729	Zkscan1	GO:0000981
ENSMUSG00000029729	Zkscan1	GO:0000981
ENSMUSG00000029729	Zkscan1	GO:0000981
ENSMUSG00000029729	Zkscan1	GO:0000981
ENSMUSG00000037017	Zscan21	GO:0000981
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0000981
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0000981
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0000981
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0000981
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037243	Zfp692	GO:0001227
ENSMUSG00000037243	Zfp692	GO:0001227
ENSMUSG00000037243	Zfp692	GO:0001227
ENSMUSG00000026077	Npas2	GO:0003700
ENSMUSG00000037007	Zfp113	GO:0001228
ENSMUSG00000037007	Zfp113	GO:0001228
ENSMUSG00000037007	Zfp113	GO:0001228
ENSMUSG00000027201	Myef2	GO:0001227
ENSMUSG00000027201	Myef2	GO:0001227
ENSMUSG00000027201	Myef2	GO:0001227
ENSMUSG00000049755	Zfp672	GO:0000981
ENSMUSG00000049755	Zfp672	GO:0000981
ENSMUSG00000049755	Zfp672	GO:0000981
ENSMUSG00000035397	Klf16	GO:0000981
ENSMUSG00000035397	Klf16	GO:0003700
ENSMUSG00000035397	Klf16	GO:0001227
ENSMUSG00000025997	Ikzf2	GO:0003700
ENSMUSG00000025997	Ikzf2	GO:0003700
ENSMUSG00000097918	Ascl5	GO:0003700
ENSMUSG00000097918	Ascl5	GO:0000981
ENSMUSG00000027230	Creb3l1	GO:0003700
ENSMUSG00000027230	Creb3l1	GO:0001227
ENSMUSG00000036898	Zfp157	GO:0001227
ENSMUSG00000036898	Zfp157	GO:0000981
ENSMUSG00000036898	Zfp157	GO:0001227
ENSMUSG00000036898	Zfp157	GO:0000981
ENSMUSG00000036898	Zfp157	GO:0001227
ENSMUSG00000036898	Zfp157	GO:0000981
ENSMUSG00000058291	Zfp68	GO:0000981
ENSMUSG00000058291	Zfp68	GO:0000981
ENSMUSG00000058291	Zfp68	GO:0000981
ENSMUSG00000058291	Zfp68	GO:0000981
ENSMUSG00000056014	A430033K04Rik	GO:0001227
ENSMUSG00000056014	A430033K04Rik	GO:0000981
ENSMUSG00000056014	A430033K04Rik	GO:0001227
ENSMUSG00000056014	A430033K04Rik	GO:0000981
ENSMUSG00000056014	A430033K04Rik	GO:0001227
ENSMUSG00000056014	A430033K04Rik	GO:0000981
ENSMUSG00000056014	A430033K04Rik	GO:0001227
ENSMUSG00000056014	A430033K04Rik	GO:0000981
ENSMUSG00000094504	Foxl3	GO:0003700
ENSMUSG00000094504	Foxl3	GO:0000981
ENSMUSG00000045252	Zfp574	GO:0001228
ENSMUSG00000045252	Zfp574	GO:0001228
ENSMUSG00000030393	Zik1	GO:0000981
ENSMUSG00000057173	Rfx8	GO:0003700
ENSMUSG00000057173	Rfx8	GO:0000981
ENSMUSG00000000093	Tbx2	GO:0003700
ENSMUSG00000000093	Tbx2	GO:0000981
ENSMUSG00000000093	Tbx2	GO:0003700
ENSMUSG00000000093	Tbx2	GO:0001227
ENSMUSG00000000093	Tbx2	GO:0001227
ENSMUSG00000000094	Tbx4	GO:0003700
ENSMUSG00000000094	Tbx4	GO:0000981
ENSMUSG00000000094	Tbx4	GO:0003700
ENSMUSG00000000094	Tbx4	GO:0003700
ENSMUSG00000000094	Tbx4	GO:0000981
ENSMUSG00000005677	Nr1i3	GO:0003700
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0001228
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0001228
ENSMUSG00000005677	Nr1i3	GO:0003700
ENSMUSG00000005677	Nr1i3	GO:0001228
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000005677	Nr1i3	GO:0003700
ENSMUSG00000005677	Nr1i3	GO:0003700
ENSMUSG00000005677	Nr1i3	GO:0004879
ENSMUSG00000035041	Creb3l3	GO:0003700
ENSMUSG00000035041	Creb3l3	GO:0000981
ENSMUSG00000035041	Creb3l3	GO:0001228
ENSMUSG00000035041	Creb3l3	GO:0001228
ENSMUSG00000029546	Uncx	GO:0000981
ENSMUSG00000035011	Zbtb7a	GO:0000981
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0001227
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0000981
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0001227
ENSMUSG00000035011	Zbtb7a	GO:0000981
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0003700
ENSMUSG00000035011	Zbtb7a	GO:0001227
ENSMUSG00000095339	Zscan4b	GO:0000981
ENSMUSG00000095339	Zscan4b	GO:0000981
ENSMUSG00000018143	Mafk	GO:0003700
ENSMUSG00000018143	Mafk	GO:0000981
ENSMUSG00000018143	Mafk	GO:0003700
ENSMUSG00000018143	Mafk	GO:0001227
ENSMUSG00000018143	Mafk	GO:0003700
ENSMUSG00000018143	Mafk	GO:0000981
ENSMUSG00000018143	Mafk	GO:0003700
